FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
upa.fid-26cf0271_15535a94121_3e14,62834,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e15,62835,São Paulo - SP - São Paulo - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e16,62836,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e17,62837,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e18,62838,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e19,62839,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e1a,62840,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e1b,62841,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e1c,62842,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e1d,62843,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e1e,62844,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e1f,62845,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e20,62846,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e21,62847,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e22,62848,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e23,62849,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e24,62850,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e25,62851,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e26,62852,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e27,62853,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e28,62854,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e29,62856,São Vicente - SP - São Vicente - SP - Ampliação - UPA,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO VICENTE,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.392 -23.963)),0
upa.fid-26cf0271_15535a94121_3e2a,62858,Sorocaba - SP - Sorocaba - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SOROCABA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-47.458 -23.502)),0
upa.fid-26cf0271_15535a94121_3e2b,62859,Taubaté - SP - Taubaté - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,TAUBATÉ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-45.555 -23.026)),0
upa.fid-26cf0271_15535a94121_3e2c,62860,Vargem Grande do Sul - SP - Vargem Grande do Sul - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,VARGEM GRANDE DO SUL,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.894 -21.832)),0
upa.fid-26cf0271_15535a94121_3e2d,62861,Augustinópolis - TO - Augustinópolis - TO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,TO,AUGUSTINÓPOLIS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-47.888 -5.466)),0
upa.fid-26cf0271_15535a94121_3e2e,62862,Dianópolis - TO - Dianópolis - TO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,TO,DIANÓPOLIS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-46.821 -11.628)),0
upa.fid-26cf0271_15535a94121_3e2f,62863,Guaraí - TO - Guaraí - TO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,TO,GUARAÍ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.51 -8.834)),0
upa.fid-26cf0271_15535a94121_3e30,62864,Paraíso do Tocantins - TO - Paraíso do Tocantins - TO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,TO,PARAÍSO DO TOCANTINS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-48.867 -10.176)),0
upa.fid-26cf0271_15535a94121_3e31,62865,Tocantinópolis - TO - Tocantinópolis - TO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,TO,TOCANTINÓPOLIS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-47.416 -6.329)),0
upa.fid-26cf0271_15535a94121_3e32,77310,Itacaré - BA - Itacaré - BA - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,BA,ITACARÉ,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-38.997 -14.278)),0
upa.fid-26cf0271_15535a94121_3e33,77311,Nova Viçosa - BA - Nova Viçosa - BA - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,BA,NOVA VIÇOSA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-39.372 -17.892)),0
upa.fid-26cf0271_15535a94121_3e34,77312,Crato - CE - Crato - CE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,CE,CRATO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-39.409 -7.234)),0
upa.fid-26cf0271_15535a94121_3e35,77313,Ouro Preto - MG - Ouro Preto - MG - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MG,OURO PRETO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-43.508 -20.288)),0
upa.fid-26cf0271_15535a94121_3e36,77314,Pouso Alegre - MG - Pouso Alegre - MG - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MG,POUSO ALEGRE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-45.936 -22.23)),0
upa.fid-26cf0271_15535a94121_3e37,77315,Lucas do Rio Verde - MT - Lucas do Rio Verde - MT - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MT,LUCAS DO RIO VERDE,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-55.911 -13.05)),0
upa.fid-26cf0271_15535a94121_3e38,77316,Agrestina - PE - Agrestina - PE - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PE,AGRESTINA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-35.945 -8.458)),0
upa.fid-26cf0271_15535a94121_3e39,77317,Escada - PE - Escada - PE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PE,ESCADA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-35.224 -8.359)),0
upa.fid-26cf0271_15535a94121_3e3a,77318,Serra Talhada - PE - Serra Talhada - PE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PE,SERRA TALHADA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-38.296 -7.986)),0
upa.fid-26cf0271_15535a94121_3e3b,77319,Trindade - PE - Trindade - PE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PE,TRINDADE,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-40.268 -7.762)),0
upa.fid-26cf0271_15535a94121_3e3c,77320,Dois Vizinhos - PR - Dois Vizinhos - PR - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PR,DOIS VIZINHOS,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-53.057 -25.734)),0
upa.fid-26cf0271_15535a94121_3e3d,77321,Nova Friburgo - RJ - Nova Friburgo - RJ - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RJ,NOVA FRIBURGO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-42.531 -22.282)),0
upa.fid-26cf0271_15535a94121_3e3e,77322,Seringueiras - RO - Seringueiras - RO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RO,SERINGUEIRAS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-63.031 -11.798)),0
upa.fid-26cf0271_15535a94121_3e3f,77323,Santa Vitória do Palmar - RS - Santa Vitória do Palmar - RS - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,SANTA VITÓRIA DO PALMAR,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-53.368 -33.519)),0
upa.fid-26cf0271_15535a94121_3e40,77324,Aparecida - SP - Aparecida - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,APARECIDA,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-45.23 -22.847)),0
upa.fid-26cf0271_15535a94121_3e41,77325,Cachoeira Paulista - SP - Cachoeira Paulista - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,CACHOEIRA PAULISTA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-45.009 -22.665)),0
upa.fid-26cf0271_15535a94121_3e42,77326,Guarulhos - SP - Guarulhos - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,GUARULHOS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.533 -23.463)),0
upa.fid-26cf0271_15535a94121_3e43,77328,Mairiporã - SP - Mairiporã - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,MAIRIPORÃ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.587 -23.319)),0
upa.fid-26cf0271_15535a94121_3e44,77329,Manduri - SP - Manduri - SP - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,MANDURI,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-49.322 -23.003)),0
upa.fid-26cf0271_15535a94121_3e45,89632,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e46,89633,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e47,89634,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e48,89615,Brasília - DF - Brasília  - DF - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.93 -15.78)),0
upa.fid-26cf0271_15535a94121_3e49,89616,Brasília - DF - Brasília  - DF - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.93 -15.78)),0
upa.fid-26cf0271_15535a94121_3e4a,89617,Brasília - DF - Brasília  - DF - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.93 -15.78)),0
upa.fid-26cf0271_15535a94121_3e4b,89618,Brasília - DF - Brasília  - DF - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Estado,DF,BRASÍLIA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.93 -15.78)),0
upa.fid-26cf0271_15535a94121_3e4c,89619,Aracruz - ES - Aracruz - ES - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,ES,ARACRUZ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-40.273 -19.82)),0
upa.fid-26cf0271_15535a94121_3e4d,89620,Cidade Ocidental - GO - Cidade Ocidental - GO - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,GO,CIDADE OCIDENTAL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.925 -16.077)),0
upa.fid-26cf0271_15535a94121_3e4e,89621,Cáceres - MT - Cáceres - MT - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MT,CÁCERES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-57.679 -16.071)),0
upa.fid-26cf0271_15535a94121_3e4f,89622,Belo Horizonte - MG - Belo Horizonte - MG - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MG,BELO HORIZONTE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-43.956 -19.817)),0
upa.fid-26cf0271_15535a94121_3e50,89623,Oliveira - MG - Oliveira  - MG - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MG,OLIVEIRA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-44.827 -20.696)),0
upa.fid-26cf0271_15535a94121_3e51,89624,Ribeirão das Neves - MG - Ribeirão das Neves - MG - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,MG,RIBEIRÃO DAS NEVES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-44.087 -19.767)),0
upa.fid-26cf0271_15535a94121_3e52,89625,Paudalho - PE - Paudalho - PE - UPA I,Comunidade Cidadã,UPA,Ministério da Saúde,Município,PE,PAUDALHO,--,,Em obras,30 de Junho de 2015,MULTIPOINT ((-35.18 -7.897)),0
upa.fid-26cf0271_15535a94121_3e53,89626,Porto Alegre - RS - Porto Alegre - RS - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,PORTO ALEGRE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-51.23 -30.033)),0
upa.fid-26cf0271_15535a94121_3e54,89627,Rio Grande - RS - Rio Grande - RS - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,RS,RIO GRANDE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-52.099 -32.035)),0
upa.fid-26cf0271_15535a94121_3e55,89628,Mogi das Cruzes - SP - Moji das Cruzes  - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,MOGI DAS CRUZES,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-46.1858595695791 -23.5213106077023)),0
upa.fid-26cf0271_15535a94121_3e56,89629,Ribeirão Preto - SP - Ribeirão Preto - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,RIBEIRÃO PRETO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-47.81 -21.178)),0
upa.fid-26cf0271_15535a94121_3e57,89630,Santos - SP - Santos - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SANTOS,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Em licitação de obra,30 de Junho de 2015,MULTIPOINT ((-46.334 -23.961)),0
upa.fid-26cf0271_15535a94121_3e58,89631,São Paulo - SP - São Paulo - SP - UPA III,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO PAULO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.636 -23.548)),0
upa.fid-26cf0271_15535a94121_3e59,89635,São Vicente - SP - São Vicente - SP - UPA II,Comunidade Cidadã,UPA,Ministério da Saúde,Município,SP,SÃO VICENTE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2015,MULTIPOINT ((-46.392 -23.963)),0
